0.0001,9.8312e-07
0.010099,7.0566e-05
0.020098,0.0001747
0.030097,0.00042474
0.040096,0.0011986
0.050095,0.0032928
0.060094,0.0275
0.070093,0.09208
0.080092,0.80986
0.090091,0.36489
0.10009,0.061551
0.11009,0.029675
0.12009,0.025042
0.13009,0.01285
0.14009,0.02359
0.15008,0.022244
0.16008,0.020349
0.17008,0.012319
0.18008,0.012683
0.19008,0.011538
0.20008,0.027015
0.21008,0.024638
0.22008,0.022125
0.23008,0.027392
0.24008,0.076398
0.25008,0.068322
0.26007,0.050787
0.27007,0.088272
0.28007,0.165
0.29007,0.36501
0.30007,0.75757
0.31007,0.33458
0.32007,0.98482
0.33007,0.43679
0.34007,0.88416
0.35007,0.79309
0.36006,0.4482
0.37006,0.53087
0.38006,0.29797
0.39006,0.36833
0.40006,0.36024
0.41006,0.26125
0.42006,0.2231
0.43006,0.29035
0.44006,0.24991
0.45006,0.16594
0.46005,0.18443
0.47005,0.19705
0.48005,0.21368
0.49005,0.18433
0.50005,0.18958
0.51005,0.19547
0.52005,0.20535
0.53005,0.20936
0.54005,0.22068
0.55005,0.23242
0.56004,0.23971
0.57004,0.2922
0.58004,0.27034
0.59004,0.32302
0.60004,0.28401
0.61004,0.31076
0.62004,0.49616
0.63004,0.46084
0.64004,0.46797
0.65004,0.40077
0.66003,0.65905
0.67003,0.78592
0.68003,0.7885
0.69003,0.81243
0.70003,0.8584
0.71003,0.72458
0.72003,0.86865
0.73003,0.92755
0.74003,0.99266
0.75003,0.99158
0.76002,0.99885
0.77002,0.97604
0.78002,0.9988
0.79002,0.98445
0.80002,0.96403
0.81002,0.9704
0.82002,0.92152
0.83002,0.97939
0.84002,0.93408
0.85002,0.93402
0.86001,0.85249
0.87001,0.78597
0.88001,0.82182
0.89001,0.86808
0.90001,0.92545
0.91001,0.82464
0.92001,0.89377
0.93001,0.83167
0.94001,0.77783
0.95001,0.82205
0.96,0.81814
0.97,0.8726
0.98,0.74829
0.99,0.88556
